Species	Chemical Name	"Freq-GHz(rest frame,redshifted)"	"Freq Err(rest frame,redshifted)"	"Meas Freq-GHz(rest frame,redshifted)"	"Meas Freq Err(rest frame,redshifted)"	Resolved QNs	Log<sub>10</sub> (A<sub>ij</sub>)	CDMS/JPL Intensity	E_U (K)	Linelist
CH3CCHv=0	MethylAcetylene	307.57718470	1.1E-05			18(1)-17(1)	-4.03427	-3.13400	147.44799	JPL
CH3CCHv=0	MethylAcetylene	307.58300290	1E-07			18(0)-17(0)	-4.51092	-3.29920	140.24968	CDMS
CH3CCHv=0	MethylAcetylene	307.58304590	1.07E-05			18(0)-17(0)	-4.03289	-3.12220	140.24968	JPL
CH3CCHv=0	MethylAcetylene	324.44028700	1E-07			19(6)-18(6)	-4.48643	-3.37220	415.72783	CDMS
CH3CCHv=0	MethylAcetylene	324.44036480	5.6E-05			19(6)-18(6)	-4.00842	-3.19410	414.95781	JPL
CH3CCHv=0	MethylAcetylene	324.50818620	1E-07			19(5)-18(5)	-4.47172	-3.54370	336.35322	CDMS
CH3CCHv=0	MethylAcetylene	324.50826010	4.22E-05			19(5)-18(5)	-3.99382	-3.36600	335.78016	JPL
CH3CCHv=0	MethylAcetylene	324.56377590	1E-07			19(4)-18(4)	-4.46000	-3.43800	271.38527	CDMS
CH3CCHv=0	MethylAcetylene	324.56384660	3.07E-05			19(4)-18(4)	-3.98203	-3.26050	270.99839	JPL
CH3CCHv=0	MethylAcetylene	324.60703470	1E-07			19(3)-18(3)	-4.45114	-3.05500	220.83908	CDMS
CH3CCHv=0	MethylAcetylene	324.60710280	2.23E-05			19(3)-18(3)	-3.97314	-2.87770	220.61262	JPL
CH3CCHv=0	MethylAcetylene	324.63794590	1E-07			19(2)-18(2)	-4.44485	-3.29750	184.72618	CDMS
CH3CCHv=0	MethylAcetylene	324.63801200	1.75E-05			19(2)-18(2)	-3.96687	-3.12040	184.62273	JPL
CH3CCHv=0	MethylAcetylene	324.65649730	1E-07			19(1)-18(1)	-4.44120	-3.26250	163.05518	CDMS
CH3CCHv=0	MethylAcetylene	324.65656220	1.58E-05			19(1)-18(1)	-3.96311	-3.08540	163.02886	JPL
CH3CCHv=0	MethylAcetylene	324.66268200	1E-07			19(0)-18(0)	-4.43995	-3.25080	155.83099	CDMS
CH3CCHv=0	MethylAcetylene	324.66274650	1.55E-05			19(0)-18(0)	-3.96192	-3.07380	155.83100	JPL
CH3CCHv=0	MethylAcetylene	341.50702260	1E-07			20(6)-19(6)	-4.41446	-3.32390	432.11755	CDMS
CH3CCHv=0	MethylAcetylene	341.50713240	6.92E-05			20(6)-19(6)	-3.93644	-3.14580	431.34752	JPL
CH3CCHv=0	MethylAcetylene	341.57846430	1E-07			20(5)-19(5)	-4.40124	-3.49690	352.74627	CDMS
CH3CCHv=0	MethylAcetylene	341.57856900	5.26E-05			20(5)-19(5)	-3.92324	-3.31910	352.17321	JPL
CH3CCHv=0	MethylAcetylene	341.63695440	1E-07			20(4)-19(4)	-4.39071	-3.39240	287.78119	CDMS
CH3CCHv=0	MethylAcetylene	341.63705480	3.9E-05			20(4)-19(4)	-3.91274	-3.21490	287.39431	JPL
CH3CCHv=0	MethylAcetylene	341.68247010	1E-07			20(3)-19(3)	-4.38266	-3.01020	237.23713	CDMS
CH3CCHv=0	MethylAcetylene	341.68256720	2.93E-05			20(3)-19(3)	-3.90476	-2.83300	237.01067	JPL
CH3CCHv=0	MethylAcetylene	341.71499400	1E-07			20(2)-19(2)	-4.37706	-3.25340	201.12588	CDMS
CH3CCHv=0	MethylAcetylene	341.71508850	2.4E-05			20(2)-19(2)	-3.89908	-3.07630	201.02244	JPL
CH3CCHv=0	MethylAcetylene	341.73451340	1E-07			20(1)-19(1)	-4.37371	-3.21870	179.45580	CDMS
CH3CCHv=0	MethylAcetylene	341.73460640	2.2E-05			20(1)-19(1)	-3.89572	-3.04170	179.42947	JPL
CH3CCHv=0	MethylAcetylene	341.74102070	1E-07			20(0)-19(0)	-4.37256	-3.20710	172.23191	CDMS
CH3CCHv=0	MethylAcetylene	341.74111320	2.17E-05			20(0)-19(0)	-3.89463	-3.03020	172.23177	JPL
CH3CCHv=0	MethylAcetylene	358.57236270	1E-07			21(6)-20(6)	-4.34645	-3.28070	449.32628	CDMS
CH3CCHv=0	MethylAcetylene	358.57251300	8.44E-05			21(6)-20(6)	-3.86844	-3.10260	448.55612	JPL
CH3CCHv=0	MethylAcetylene	358.64734230	1E-07			21(5)-20(5)	-4.33453	-3.45500	369.95862	CDMS
CH3CCHv=0	MethylAcetylene	358.64748600	6.48E-05			21(5)-20(5)	-3.85653	-3.27720	369.38557	JPL
CH3CCHv=0	MethylAcetylene	358.70872880	1E-07			21(4)-20(4)	-4.32500	-3.35150	304.99642	CDMS
CH3CCHv=0	MethylAcetylene	358.70886700	4.91E-05			21(4)-20(4)	-3.84703	-3.17400	304.60954	JPL
CH3CCHv=0	MethylAcetylene	358.75649850	1E-07			21(3)-20(3)	-4.31774	-2.97010	254.45462	CDMS
CH3CCHv=0	MethylAcetylene	358.75663240	3.81E-05			21(3)-20(3)	-3.83974	-2.79280	254.22817	JPL
CH3CCHv=0	MethylAcetylene	358.79063300	1E-07			21(2)-20(2)	-4.31264	-3.21380	218.34504	CDMS
CH3CCHv=0	MethylAcetylene	358.79076370	3.22E-05			21(2)-20(2)	-3.83456	-3.03660	218.24160	JPL
CH3CCHv=0	MethylAcetylene	358.81111890	1E-07			21(1)-20(1)	-4.30959	-3.17940	196.67586	CDMS
CH3CCHv=0	MethylAcetylene	358.81124770	3E-05			21(1)-20(1)	-3.83150	-3.00230	196.64954	JPL
CH3CCHv=0	MethylAcetylene	358.81794850	1E-07			21(0)-20(0)	-4.30854	-3.16790	189.45228	CDMS
CH3CCHv=0	MethylAcetylene	358.81807660	2.95E-05			21(0)-20(0)	-3.83051	-2.99090	189.45228	JPL
CH3CCHv=0	MethylAcetylene	375.63623780	1E-07			22(6)-21(6)	-4.28201	-3.24220	467.35375	CDMS
CH3CCHv=0	MethylAcetylene	375.63643820	0.0001022			22(6)-21(6)	-3.80399	-3.06410	466.58373	JPL
CH3CCHv=0	MethylAcetylene	375.71475020	1E-07			22(5)-21(5)	-4.27118	-3.41760	387.99000	CDMS
CH3CCHv=0	MethylAcetylene	375.71494230	7.93E-05			22(5)-21(5)	-3.79318	-3.23980	387.41681	JPL
CH3CCHv=0	MethylAcetylene	375.77902900	1E-07			22(4)-21(4)	-4.26254	-3.31500	323.03081	CDMS
CH3CCHv=0	MethylAcetylene	375.77921430	6.13E-05			22(4)-21(4)	-3.78457	-3.13750	322.64394	JPL
CH3CCHv=0	MethylAcetylene	375.82904950	1E-07			22(3)-21(3)	-4.25588	-2.93420	272.49143	CDMS
CH3CCHv=0	MethylAcetylene	375.82922940	4.9E-05			22(3)-21(3)	-3.77788	-2.75690	272.26512	JPL
CH3CCHv=0	MethylAcetylene	375.86479230	1E-07			22(2)-21(2)	-4.25118	-3.17830	236.38365	CDMS
CH3CCHv=0	MethylAcetylene	375.86496830	4.24E-05			22(2)-21(2)	-3.77320	-3.00120	236.28021	JPL
CH3CCHv=0	MethylAcetylene	375.88624340	1E-07			22(1)-21(1)	-4.24843	-3.14420	214.71553	CDMS
CH3CCHv=0	MethylAcetylene	375.88641710	4E-05			22(1)-21(1)	-3.77043	-2.96720	214.68921	JPL
CH3CCHv=0	MethylAcetylene	375.89339480	1E-07			22(0)-21(0)	-4.24747	-3.13280	207.49224	CDMS
CH3CCHv=0	MethylAcetylene	375.89356770	3.94E-05			22(0)-21(0)	-3.76944	-2.95580	207.49225	JPL
CH3CCHv=0	MethylAcetylene	392.69857790	1E-07			23(6)-22(6)	-4.22071	-3.20800	486.20024	CDMS
CH3CCHv=0	MethylAcetylene	392.69883980	0.0001226			23(6)-22(6)	-3.74270	-3.02990	485.43022	JPL
CH3CCHv=0	MethylAcetylene	392.78061790	1E-07			23(5)-22(5)	-4.21088	-3.38440	406.84040	CDMS
CH3CCHv=0	MethylAcetylene	392.78086950	9.63E-05			23(5)-22(5)	-3.73288	-3.20660	406.26721	JPL
CH3CCHv=0	MethylAcetylene	392.84778480	1E-07			23(4)-22(4)	-4.20294	-3.28250	341.88451	CDMS
CH3CCHv=0	MethylAcetylene	392.84802810	7.59E-05			23(4)-22(4)	-3.72497	-3.10500	341.49764	JPL
CH3CCHv=0	MethylAcetylene	392.90005270	1E-07			23(3)-22(3)	-4.19688	-2.90230	291.34768	CDMS
CH3CCHv=0	MethylAcetylene	392.90028950	6.23E-05			23(3)-22(3)	-3.71897	-2.72510	291.12123	JPL
CH3CCHv=0	MethylAcetylene	392.93740140	1E-07			23(2)-22(2)	-4.19268	-3.14690	255.24156	CDMS
CH3CCHv=0	MethylAcetylene	392.93763350	5.5E-05			23(2)-22(2)	-3.71460	-2.96970	255.13813	JPL
CH3CCHv=0	MethylAcetylene	392.95981640	1E-07			23(1)-22(1)	-4.19012	-3.11300	233.57449	CDMS
CH3CCHv=0	MethylAcetylene	392.96004560	5.23E-05			23(1)-22(1)	-3.71203	-2.93590	233.54817	JPL
CH3CCHv=0	MethylAcetylene	392.96728910	1E-07			23(0)-22(0)	-4.18917	-3.10160	226.35151	CDMS
CH3CCHv=0	MethylAcetylene	392.96751730	5.17E-05			23(0)-22(0)	-3.71124	-2.92470	226.35152	JPL
